Date,Capacidad Útil Volumen m3,Volumen Máximo Técnico Energía kWh,Capacidad Útil Energía kWh,Volumen Útil Diario m3,Volumen Útil Diario Energía kWh,Vertimientos Volumen m3,Vertimientos Energía kWh
12/1/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/2/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/3/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/4/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/5/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/6/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/7/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/8/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/9/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/10/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/11/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/12/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/13/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/14/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/15/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/16/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/17/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/18/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/19/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/20/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/21/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/22/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/23/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/24/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,5574193.548,477120
12/25/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/26/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/27/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/28/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/29/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/30/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
12/31/2000,29012258.06,2483278118,2483278118,25022483.87,2141776987,99999,99999
1/1/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/2/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/3/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/4/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/5/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/6/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/7/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/8/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/9/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/10/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/11/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/12/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/13/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/14/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/15/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/16/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/17/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/18/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/19/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/20/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/21/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/22/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/23/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/24/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/25/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/26/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/27/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/28/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/29/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/30/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
1/31/2001,29012258.06,2483278118,2483278118,19328451.61,1654401420,99999,99999
2/1/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/2/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/3/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/4/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/5/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/6/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/7/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/8/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/9/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/10/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/11/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/12/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/13/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/14/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/15/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/16/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/17/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/18/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/19/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/20/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/21/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/22/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/23/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/24/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/25/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/26/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/27/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
2/28/2001,32120714.29,2483278118,2483278118,15891785.71,1228606667,99999,99999
3/1/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/2/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/3/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/4/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/5/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/6/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/7/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/8/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/9/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/10/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/11/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/12/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/13/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/14/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/15/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/16/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/17/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/18/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/19/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/20/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/21/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/22/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/23/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/24/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/25/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/26/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/27/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/28/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/29/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/30/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
3/31/2001,29012258.06,2483278118,2483278118,11260548.39,963836504.7,99999,99999
4/1/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/2/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/3/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/4/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/5/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/6/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/7/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/8/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/9/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/10/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/11/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/12/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/13/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/14/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/15/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/16/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/17/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/18/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/19/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/20/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/21/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/22/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/23/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/24/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/25/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/26/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/27/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/28/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/29/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
4/30/2001,29979333.33,2483278118,2483278118,9264000,767364912,99999,99999
5/1/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/2/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/3/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/4/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/5/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/6/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/7/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/8/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/9/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/10/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/11/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/12/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/13/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/14/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/15/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/16/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/17/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/18/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/19/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/20/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/21/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/22/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/23/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/24/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/25/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/26/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/27/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/28/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/29/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/30/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
5/31/2001,29012258.06,2483278118,2483278118,12401741.94,1061515939,99999,99999
6/1/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/2/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/3/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/4/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/5/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/6/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/7/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/8/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/9/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/10/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/11/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/12/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/13/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/14/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/15/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/16/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/17/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/18/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/19/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/20/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/21/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/22/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/23/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/24/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/25/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/26/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/27/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/28/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/29/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
6/30/2001,29979333.33,2483278118,2483278118,20475633.33,1696058136,99999,99999
7/1/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/2/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/3/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/4/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/5/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/6/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/7/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/8/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/9/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/10/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/11/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
7/12/2001,29012258.06,2483278118,2483278118,23761483.87,2033842827,99999,99999
