Date,Turbinado,Vertimiento,Volumen m3
3/5/2015,3573114.18,,167569507.2
3/6/2015,3573114.18,,167569507.2
3/7/2015,3573114.18,,167569507.2
3/8/2015,3573114.18,,167569507.2
3/9/2015,3573114.18,,167569507.2
3/10/2015,3573114.18,,167569507.2
3/11/2015,3573114.18,,167569507.2
3/12/2015,3573114.18,,167569507.2
3/13/2015,3573114.18,,167569507.2
3/14/2015,3573114.18,,167569507.2
3/15/2015,3573114.18,,167569507.2
3/16/2015,3573114.18,,167569507.2
3/17/2015,3573114.18,,167569507.2
3/18/2015,3573114.18,,167569507.2
3/19/2015,3573114.18,,167569507.2
3/20/2015,3573114.18,,167569507.2
3/21/2015,3573114.18,,167569507.2
3/22/2015,3573114.18,,167569507.2
3/23/2015,3573114.18,,167569507.2
3/24/2015,3573114.18,,167569507.2
3/25/2015,3573114.18,,167569507.2
3/26/2015,3573114.18,,167569507.2
3/27/2015,3573114.18,,167569507.2
3/28/2015,3573114.18,,167569507.2
3/29/2015,3573114.18,,167569507.2
3/30/2015,3573114.18,,167569507.2
3/31/2015,3573114.18,,167569507.2
4/1/2015,4406692.986,,137379309.7
4/2/2015,4406692.986,,137379309.7
4/3/2015,4406692.986,,137379309.7
4/4/2015,4406692.986,,137379309.7
4/5/2015,4406692.986,,137379309.7
4/6/2015,4406692.986,,137379309.7
4/7/2015,4406692.986,,137379309.7
4/8/2015,4406692.986,,137379309.7
4/9/2015,4406692.986,,137379309.7
4/10/2015,4406692.986,,137379309.7
4/11/2015,4406692.986,,137379309.7
4/12/2015,4406692.986,,137379309.7
4/13/2015,4406692.986,,137379309.7
4/14/2015,4406692.986,,137379309.7
4/15/2015,4406692.986,,137379309.7
4/16/2015,4406692.986,,137379309.7
4/17/2015,4406692.986,,137379309.7
4/18/2015,4406692.986,,137379309.7
4/19/2015,4406692.986,,137379309.7
4/20/2015,4406692.986,,137379309.7
4/21/2015,4406692.986,,137379309.7
4/22/2015,4406692.986,,137379309.7
4/23/2015,4406692.986,,137379309.7
4/24/2015,4406692.986,,137379309.7
4/25/2015,4406692.986,,137379309.7
4/26/2015,4406692.986,,137379309.7
4/27/2015,4406692.986,,137379309.7
4/28/2015,4406692.986,,137379309.7
4/29/2015,4406692.986,,137379309.7
4/30/2015,4406692.986,,137379309.7
5/1/2015,5206990.366,,111402393.9
5/2/2015,5206990.366,,111402393.9
5/3/2015,5206990.366,,111402393.9
5/4/2015,5206990.366,,111402393.9
5/5/2015,5206990.366,,111402393.9
5/6/2015,5206990.366,,111402393.9
5/7/2015,5206990.366,,111402393.9
5/8/2015,5206990.366,,111402393.9
5/9/2015,5206990.366,,111402393.9
5/10/2015,5206990.366,,111402393.9
5/11/2015,5206990.366,,111402393.9
5/12/2015,5206990.366,,111402393.9
5/13/2015,5206990.366,,111402393.9
5/14/2015,5206990.366,,111402393.9
5/15/2015,5206990.366,,111402393.9
5/16/2015,5206990.366,,111402393.9
5/17/2015,5206990.366,,111402393.9
5/18/2015,5206990.366,,111402393.9
5/19/2015,5206990.366,,111402393.9
5/20/2015,5206990.366,,111402393.9
5/21/2015,5206990.366,,111402393.9
5/22/2015,5206990.366,,111402393.9
5/23/2015,5206990.366,,111402393.9
5/24/2015,5206990.366,,111402393.9
5/25/2015,5206990.366,,111402393.9
5/26/2015,5206990.366,,111402393.9
5/27/2015,5206990.366,,111402393.9
5/28/2015,5206990.366,,111402393.9
5/29/2015,5206990.366,,111402393.9
5/30/2015,5206990.366,,111402393.9
5/31/2015,5206990.366,,111402393.9
6/1/2015,8510589.14,,484919907.8
6/2/2015,8510589.14,,484919907.8
6/3/2015,8510589.14,,484919907.8
6/4/2015,8510589.14,,484919907.8
6/5/2015,8510589.14,,484919907.8
6/6/2015,8510589.14,,484919907.8
6/7/2015,8510589.14,,484919907.8
6/8/2015,8510589.14,,484919907.8
6/9/2015,8510589.14,,484919907.8
6/10/2015,8510589.14,,484919907.8
6/11/2015,8510589.14,,484919907.8
6/12/2015,8510589.14,,484919907.8
6/13/2015,8510589.14,,484919907.8
6/14/2015,8510589.14,,484919907.8
6/15/2015,8510589.14,,484919907.8
6/16/2015,8510589.14,,484919907.8
6/17/2015,8510589.14,,484919907.8
6/18/2015,8510589.14,,484919907.8
6/19/2015,8510589.14,,484919907.8
6/20/2015,8510589.14,,484919907.8
6/21/2015,8510589.14,,484919907.8
6/22/2015,8510589.14,,484919907.8
6/23/2015,8510589.14,,484919907.8
6/24/2015,8510589.14,,484919907.8
6/25/2015,8510589.14,,484919907.8
6/26/2015,8510589.14,,484919907.8
6/27/2015,8510589.14,,484919907.8
6/28/2015,8510589.14,,484919907.8
6/29/2015,8510589.14,,484919907.8
6/30/2015,8510589.14,,484919907.8
7/1/2015,11843843.47,1375548.387,544650343.4
7/2/2015,11843843.47,1375548.387,544650343.4
7/3/2015,11843843.47,1375548.387,544650343.4
7/4/2015,11843843.47,1375548.387,544650343.4
7/5/2015,11843843.47,1375548.387,544650343.4
7/6/2015,11843843.47,1375548.387,544650343.4
7/7/2015,11843843.47,1375548.387,544650343.4
7/8/2015,11843843.47,1375548.387,544650343.4
7/9/2015,11843843.47,1375548.387,544650343.4
7/10/2015,11843843.47,1375548.387,544650343.4
7/11/2015,11843843.47,1375548.387,544650343.4
7/12/2015,11843843.47,1375548.387,544650343.4
7/13/2015,11843843.47,1375548.387,544650343.4
7/14/2015,11843843.47,1375548.387,544650343.4
7/15/2015,11843843.47,1375548.387,544650343.4
7/16/2015,11843843.47,1375548.387,544650343.4
7/17/2015,11843843.47,1375548.387,544650343.4
7/18/2015,11843843.47,1375548.387,544650343.4
7/19/2015,11843843.47,1375548.387,544650343.4
7/20/2015,11843843.47,1375548.387,544650343.4
7/21/2015,11843843.47,1375548.387,544650343.4
7/22/2015,11843843.47,1375548.387,544650343.4
7/23/2015,11843843.47,1375548.387,544650343.4
7/24/2015,11843843.47,1375548.387,544650343.4
7/25/2015,11843843.47,1375548.387,544650343.4
7/26/2015,11843843.47,1375548.387,544650343.4
7/27/2015,11843843.47,1375548.387,544650343.4
7/28/2015,11843843.47,1375548.387,544650343.4
7/29/2015,11843843.47,1375548.387,544650343.4
7/30/2015,11843843.47,1375548.387,544650343.4
7/31/2015,11843843.47,1375548.387,544650343.4
8/1/2015,12708296.53,2990903.226,531555495.4
8/2/2015,12708296.53,2990903.226,531555495.4
8/3/2015,12708296.53,2990903.226,531555495.4
8/4/2015,12708296.53,2990903.226,531555495.4
8/5/2015,12708296.53,2990903.226,531555495.4
8/6/2015,12708296.53,2990903.226,531555495.4
8/7/2015,12708296.53,2990903.226,531555495.4
8/8/2015,12708296.53,2990903.226,531555495.4
8/9/2015,12708296.53,2990903.226,531555495.4
8/10/2015,12708296.53,2990903.226,531555495.4
8/11/2015,12708296.53,2990903.226,531555495.4
8/12/2015,12708296.53,2990903.226,531555495.4
8/13/2015,12708296.53,2990903.226,531555495.4
8/14/2015,12708296.53,2990903.226,531555495.4
8/15/2015,12708296.53,2990903.226,531555495.4
8/16/2015,12708296.53,2990903.226,531555495.4
8/17/2015,12708296.53,2990903.226,531555495.4
8/18/2015,12708296.53,2990903.226,531555495.4
8/19/2015,12708296.53,2990903.226,531555495.4
8/20/2015,12708296.53,2990903.226,531555495.4
8/21/2015,12708296.53,2990903.226,531555495.4
8/22/2015,12708296.53,2990903.226,531555495.4
8/23/2015,12708296.53,2990903.226,531555495.4
8/24/2015,12708296.53,2990903.226,531555495.4
8/25/2015,12708296.53,2990903.226,531555495.4
8/26/2015,12708296.53,2990903.226,531555495.4
8/27/2015,12708296.53,2990903.226,531555495.4
8/28/2015,12708296.53,2990903.226,531555495.4
8/29/2015,12708296.53,2990903.226,531555495.4
8/30/2015,12708296.53,2990903.226,531555495.4
8/31/2015,12708296.53,2990903.226,531555495.4
9/1/2015,8016755.845,,467898686
9/2/2015,8016755.845,,467898686
9/3/2015,8016755.845,,467898686
9/4/2015,8016755.845,,467898686
9/5/2015,8016755.845,,467898686
9/6/2015,8016755.845,,467898686
9/7/2015,8016755.845,,467898686
9/8/2015,8016755.845,,467898686
9/9/2015,8016755.845,,467898686
9/10/2015,8016755.845,,467898686
9/11/2015,8016755.845,,467898686
9/12/2015,8016755.845,,467898686
9/13/2015,8016755.845,,467898686
9/14/2015,8016755.845,,467898686
9/15/2015,8016755.845,,467898686
9/16/2015,8016755.845,,467898686
9/17/2015,8016755.845,,467898686
9/18/2015,8016755.845,,467898686
9/19/2015,8016755.845,,467898686
9/20/2015,8016755.845,,467898686
9/21/2015,8016755.845,,467898686
9/22/2015,8016755.845,,467898686
9/23/2015,8016755.845,,467898686
9/24/2015,8016755.845,,467898686
9/25/2015,8016755.845,,467898686
9/26/2015,8016755.845,,467898686
9/27/2015,8016755.845,,467898686
9/28/2015,8016755.845,,467898686
9/29/2015,8016755.845,,467898686
9/30/2015,8016755.845,,467898686
10/1/2015,5612649.212,,409974940
10/2/2015,5612649.212,,409974940
10/3/2015,5612649.212,,409974940
10/4/2015,5612649.212,,409974940
10/5/2015,5612649.212,,409974940
10/6/2015,5612649.212,,409974940
10/7/2015,5612649.212,,409974940
10/8/2015,5612649.212,,409974940
10/9/2015,5612649.212,,409974940
10/10/2015,5612649.212,,409974940
10/11/2015,5612649.212,,409974940
10/12/2015,5612649.212,,409974940
10/13/2015,5612649.212,,409974940
10/14/2015,5612649.212,,409974940
10/15/2015,5612649.212,,409974940
10/16/2015,5612649.212,,409974940
10/17/2015,5612649.212,,409974940
10/18/2015,5612649.212,,409974940
10/19/2015,5612649.212,,409974940
10/20/2015,5612649.212,,409974940
10/21/2015,5612649.212,,409974940
10/22/2015,5612649.212,,409974940
10/23/2015,5612649.212,,409974940
10/24/2015,5612649.212,,409974940
10/25/2015,5612649.212,,409974940
10/26/2015,5612649.212,,409974940
10/27/2015,5612649.212,,409974940
10/28/2015,5612649.212,,409974940
10/29/2015,5612649.212,,409974940
10/30/2015,5612649.212,,409974940
10/31/2015,5612649.212,,409974940
11/1/2015,2764573.247,,437442923
11/2/2015,2764573.247,,437442923
11/3/2015,2764573.247,,437442923
11/4/2015,2764573.247,,437442923
11/5/2015,2764573.247,,437442923
11/6/2015,2764573.247,,437442923
11/7/2015,2764573.247,,437442923
11/8/2015,2764573.247,,437442923
11/9/2015,2764573.247,,437442923
11/10/2015,2764573.247,,437442923
11/11/2015,2764573.247,,437442923
11/12/2015,2764573.247,,437442923
11/13/2015,2764573.247,,437442923
11/14/2015,2764573.247,,437442923
11/15/2015,2764573.247,,437442923
11/16/2015,2764573.247,,437442923
11/17/2015,2764573.247,,437442923
11/18/2015,2764573.247,,437442923
11/19/2015,2764573.247,,437442923
11/20/2015,2764573.247,,437442923
11/21/2015,2764573.247,,437442923
11/22/2015,2764573.247,,437442923
11/23/2015,2764573.247,,437442923
11/24/2015,2764573.247,,437442923
11/25/2015,2764573.247,,437442923
11/26/2015,2764573.247,,437442923
11/27/2015,2764573.247,,437442923
11/28/2015,2764573.247,,437442923
11/29/2015,2764573.247,,437442923
11/30/2015,2764573.247,,437442923
12/1/2015,5456335.425,,356912177.6
12/2/2015,5456335.425,,356912177.6
12/3/2015,5456335.425,,356912177.6
12/4/2015,5456335.425,,356912177.6
12/5/2015,5456335.425,,356912177.6
12/6/2015,5456335.425,,356912177.6
12/7/2015,5456335.425,,356912177.6
12/8/2015,5456335.425,,356912177.6
12/9/2015,5456335.425,,356912177.6
12/10/2015,5456335.425,,356912177.6
12/11/2015,5456335.425,,356912177.6
12/12/2015,5456335.425,,356912177.6
12/13/2015,5456335.425,,356912177.6
12/14/2015,5456335.425,,356912177.6
12/15/2015,5456335.425,,356912177.6
12/16/2015,5456335.425,,356912177.6
12/17/2015,5456335.425,,356912177.6
12/18/2015,5456335.425,,356912177.6
12/19/2015,5456335.425,,356912177.6
12/20/2015,5456335.425,,356912177.6
12/21/2015,5456335.425,,356912177.6
12/22/2015,5456335.425,,356912177.6
12/23/2015,5456335.425,,356912177.6
12/24/2015,5456335.425,,356912177.6
12/25/2015,5456335.425,,356912177.6
12/26/2015,5456335.425,,356912177.6
12/27/2015,5456335.425,,356912177.6
12/28/2015,5456335.425,,356912177.6
12/29/2015,5456335.425,,356912177.6
12/30/2015,5456335.425,,356912177.6
12/31/2015,5456335.425,,356912177.6
1/1/2016,2894697.708,,291208808.8
1/2/2016,2894697.708,,291208808.8
1/3/2016,2894697.708,,291208808.8
1/4/2016,2894697.708,,291208808.8
1/5/2016,2894697.708,,291208808.8
1/6/2016,2894697.708,,291208808.8
1/7/2016,2894697.708,,291208808.8
1/8/2016,2894697.708,,291208808.8
1/9/2016,2894697.708,,291208808.8
1/10/2016,2894697.708,,291208808.8
1/11/2016,2894697.708,,291208808.8
1/12/2016,2894697.708,,291208808.8
1/13/2016,2894697.708,,291208808.8
1/14/2016,2894697.708,,291208808.8
1/15/2016,2894697.708,,291208808.8
1/16/2016,2894697.708,,291208808.8
1/17/2016,2894697.708,,291208808.8
1/18/2016,2894697.708,,291208808.8
1/19/2016,2894697.708,,291208808.8
1/20/2016,2894697.708,,291208808.8
1/21/2016,2894697.708,,291208808.8
1/22/2016,2894697.708,,291208808.8
1/23/2016,2894697.708,,291208808.8
1/24/2016,2894697.708,,291208808.8
1/25/2016,2894697.708,,291208808.8
1/26/2016,2894697.708,,291208808.8
1/27/2016,2894697.708,,291208808.8
1/28/2016,2894697.708,,291208808.8
1/29/2016,2894697.708,,291208808.8
1/30/2016,2894697.708,,291208808.8
1/31/2016,2894697.708,,291208808.8
2/1/2016,3472390.252,,205469590.9
2/2/2016,3472390.252,,205469590.9
2/3/2016,3472390.252,,205469590.9
2/4/2016,3472390.252,,205469590.9
2/5/2016,3472390.252,,205469590.9
2/6/2016,3472390.252,,205469590.9
2/7/2016,3472390.252,,205469590.9
2/8/2016,3472390.252,,205469590.9
2/9/2016,3472390.252,,205469590.9
2/10/2016,3472390.252,,205469590.9
2/11/2016,3472390.252,,205469590.9
2/12/2016,3472390.252,,205469590.9
2/13/2016,3472390.252,,205469590.9
2/14/2016,3472390.252,,205469590.9
2/15/2016,3472390.252,,205469590.9
2/16/2016,3472390.252,,205469590.9
2/17/2016,3472390.252,,205469590.9
2/18/2016,3472390.252,,205469590.9
2/19/2016,3472390.252,,205469590.9
2/20/2016,3472390.252,,205469590.9
2/21/2016,3472390.252,,205469590.9
2/22/2016,3472390.252,,205469590.9
2/23/2016,3472390.252,,205469590.9
2/24/2016,3472390.252,,205469590.9
2/25/2016,3472390.252,,205469590.9
2/26/2016,3472390.252,,205469590.9
2/27/2016,3472390.252,,205469590.9
2/28/2016,3472390.252,,205469590.9
2/29/2016,3472390.252,,205469590.9
3/1/2016,3529844.22,,116109991.1
3/2/2016,3529844.22,,116109991.1
3/3/2016,3529844.22,,116109991.1
3/4/2016,3529844.22,,116109991.1
3/5/2016,3529844.22,,116109991.1
3/6/2016,3529844.22,,116109991.1
3/7/2016,3529844.22,,116109991.1
3/8/2016,3529844.22,,116109991.1
3/9/2016,3529844.22,,116109991.1
3/10/2016,3529844.22,,116109991.1
3/11/2016,3529844.22,,116109991.1
3/12/2016,3529844.22,,116109991.1
3/13/2016,3529844.22,,116109991.1
3/14/2016,3529844.22,,116109991.1
3/15/2016,3529844.22,,116109991.1
3/16/2016,3529844.22,,116109991.1
3/17/2016,3529844.22,,116109991.1
3/18/2016,3529844.22,,116109991.1
3/19/2016,3529844.22,,116109991.1
3/20/2016,3529844.22,,116109991.1
3/21/2016,3529844.22,,116109991.1
3/22/2016,3529844.22,,116109991.1
3/23/2016,3529844.22,,116109991.1
3/24/2016,3529844.22,,116109991.1
3/25/2016,3529844.22,,116109991.1
3/26/2016,3529844.22,,116109991.1
3/27/2016,3529844.22,,116109991.1
3/28/2016,3529844.22,,116109991.1
3/29/2016,3529844.22,,116109991.1
3/30/2016,3529844.22,,116109991.1
3/31/2016,3529844.22,,116109991.1
4/1/2016,5164329.864,,111336291.4
4/2/2016,5164329.864,,111336291.4
4/3/2016,5164329.864,,111336291.4
4/4/2016,5164329.864,,111336291.4
4/5/2016,5164329.864,,111336291.4
4/6/2016,5164329.864,,111336291.4
4/7/2016,5164329.864,,111336291.4
4/8/2016,5164329.864,,111336291.4
4/9/2016,5164329.864,,111336291.4
4/10/2016,5164329.864,,111336291.4
4/11/2016,5164329.864,,111336291.4
4/12/2016,5164329.864,,111336291.4
4/13/2016,5164329.864,,111336291.4
4/14/2016,5164329.864,,111336291.4
4/15/2016,5164329.864,,111336291.4
4/16/2016,5164329.864,,111336291.4
4/17/2016,5164329.864,,111336291.4
4/18/2016,5164329.864,,111336291.4
4/19/2016,5164329.864,,111336291.4
4/20/2016,5164329.864,,111336291.4
4/21/2016,5164329.864,,111336291.4
4/22/2016,5164329.864,,111336291.4
4/23/2016,5164329.864,,111336291.4
4/24/2016,5164329.864,,111336291.4
4/25/2016,5164329.864,,111336291.4
4/26/2016,5164329.864,,111336291.4
4/27/2016,5164329.864,,111336291.4
4/28/2016,5164329.864,,111336291.4
4/29/2016,5164329.864,,111336291.4
4/30/2016,5164329.864,,111336291.4
5/1/2016,6609286.345,,206234423.2
5/2/2016,6609286.345,,206234423.2
5/3/2016,6609286.345,,206234423.2
5/4/2016,6609286.345,,206234423.2
5/5/2016,6609286.345,,206234423.2
5/6/2016,6609286.345,,206234423.2
5/7/2016,6609286.345,,206234423.2
5/8/2016,6609286.345,,206234423.2
5/9/2016,6609286.345,,206234423.2
5/10/2016,6609286.345,,206234423.2
5/11/2016,6609286.345,,206234423.2
5/12/2016,6609286.345,,206234423.2
5/13/2016,6609286.345,,206234423.2
5/14/2016,6609286.345,,206234423.2
5/15/2016,6609286.345,,206234423.2
5/16/2016,6609286.345,,206234423.2
5/17/2016,6609286.345,,206234423.2
5/18/2016,6609286.345,,206234423.2
5/19/2016,6609286.345,,206234423.2
5/20/2016,6609286.345,,206234423.2
5/21/2016,6609286.345,,206234423.2
5/22/2016,6609286.345,,206234423.2
5/23/2016,6609286.345,,206234423.2
5/24/2016,6609286.345,,206234423.2
5/25/2016,6609286.345,,206234423.2
5/26/2016,6609286.345,,206234423.2
5/27/2016,6609286.345,,206234423.2
5/28/2016,6609286.345,,206234423.2
5/29/2016,6609286.345,,206234423.2
5/30/2016,6609286.345,,206234423.2
5/31/2016,6609286.345,,206234423.2
6/1/2016,9299642.779,,303622781.1
6/2/2016,9299642.779,,303622781.1
6/3/2016,9299642.779,,303622781.1
6/4/2016,9299642.779,,303622781.1
6/5/2016,9299642.779,,303622781.1
6/6/2016,9299642.779,,303622781.1
6/7/2016,9299642.779,,303622781.1
6/8/2016,9299642.779,,303622781.1
6/9/2016,9299642.779,,303622781.1
6/10/2016,9299642.779,,303622781.1
6/11/2016,9299642.779,,303622781.1
6/12/2016,9299642.779,,303622781.1
6/13/2016,9299642.779,,303622781.1
6/14/2016,9299642.779,,303622781.1
6/15/2016,9299642.779,,303622781.1
6/16/2016,9299642.779,,303622781.1
6/17/2016,9299642.779,,303622781.1
6/18/2016,9299642.779,,303622781.1
6/19/2016,9299642.779,,303622781.1
6/20/2016,9299642.779,,303622781.1
6/21/2016,9299642.779,,303622781.1
6/22/2016,9299642.779,,303622781.1
6/23/2016,9299642.779,,303622781.1
6/24/2016,9299642.779,,303622781.1
6/25/2016,9299642.779,,303622781.1
6/26/2016,9299642.779,,303622781.1
6/27/2016,9299642.779,,303622781.1
6/28/2016,9299642.779,,303622781.1
6/29/2016,9299642.779,,303622781.1
6/30/2016,9299642.779,,303622781.1
7/1/2016,10854938.68,,531004315.4
7/2/2016,10854938.68,,531004315.4
7/3/2016,10854938.68,,531004315.4
7/4/2016,10854938.68,,531004315.4
7/5/2016,10854938.68,,531004315.4
7/6/2016,10854938.68,,531004315.4
7/7/2016,10854938.68,,531004315.4
7/8/2016,10854938.68,,531004315.4
7/9/2016,10854938.68,,531004315.4
7/10/2016,10854938.68,,531004315.4
7/11/2016,10854938.68,,531004315.4
7/12/2016,10854938.68,,531004315.4
7/13/2016,10854938.68,,531004315.4
7/14/2016,10854938.68,,531004315.4
7/15/2016,10854938.68,,531004315.4
7/16/2016,10854938.68,,531004315.4
7/17/2016,10854938.68,,531004315.4
7/18/2016,10854938.68,,531004315.4
7/19/2016,10854938.68,,531004315.4
7/20/2016,10854938.68,,531004315.4
7/21/2016,10854938.68,,531004315.4
7/22/2016,10854938.68,,531004315.4
7/23/2016,10854938.68,,531004315.4
7/24/2016,10854938.68,,531004315.4
7/25/2016,10854938.68,,531004315.4
7/26/2016,10854938.68,,531004315.4
7/27/2016,10854938.68,,531004315.4
7/28/2016,10854938.68,,531004315.4
7/29/2016,10854938.68,,531004315.4
7/30/2016,10854938.68,,531004315.4
7/31/2016,10854938.68,,531004315.4
8/1/2016,10497707.47,,537355788.8
8/2/2016,10497707.47,,537355788.8
8/3/2016,10497707.47,,537355788.8
8/4/2016,10497707.47,,537355788.8
8/5/2016,10497707.47,,537355788.8
8/6/2016,10497707.47,,537355788.8
8/7/2016,10497707.47,,537355788.8
8/8/2016,10497707.47,,537355788.8
8/9/2016,10497707.47,,537355788.8
8/10/2016,10497707.47,,537355788.8
8/11/2016,10497707.47,,537355788.8
8/12/2016,10497707.47,,537355788.8
8/13/2016,10497707.47,,537355788.8
8/14/2016,10497707.47,,537355788.8
8/15/2016,10497707.47,,537355788.8
8/16/2016,10497707.47,,537355788.8
8/17/2016,10497707.47,,537355788.8
8/18/2016,10497707.47,,537355788.8
8/19/2016,10497707.47,,537355788.8
8/20/2016,10497707.47,,537355788.8
8/21/2016,10497707.47,,537355788.8
8/22/2016,10497707.47,,537355788.8
8/23/2016,10497707.47,,537355788.8
8/24/2016,10497707.47,,537355788.8
8/25/2016,10497707.47,,537355788.8
8/26/2016,10497707.47,,537355788.8
8/27/2016,10497707.47,,537355788.8
8/28/2016,10497707.47,,537355788.8
8/29/2016,10497707.47,,537355788.8
8/30/2016,10497707.47,,537355788.8
8/31/2016,10497707.47,,537355788.8
9/1/2016,10088052.39,474000,566811149
9/2/2016,10088052.39,474000,566811149
9/3/2016,10088052.39,474000,566811149
9/4/2016,10088052.39,474000,566811149
9/5/2016,10088052.39,474000,566811149
9/6/2016,10088052.39,474000,566811149
9/7/2016,10088052.39,474000,566811149
9/8/2016,10088052.39,474000,566811149
9/9/2016,10088052.39,474000,566811149
9/10/2016,10088052.39,474000,566811149
9/11/2016,10088052.39,474000,566811149
9/12/2016,10088052.39,474000,566811149
9/13/2016,10088052.39,474000,566811149
9/14/2016,10088052.39,474000,566811149
9/15/2016,10088052.39,474000,566811149
9/16/2016,10088052.39,474000,566811149
9/17/2016,10088052.39,474000,566811149
9/18/2016,10088052.39,474000,566811149
9/19/2016,10088052.39,474000,566811149
9/20/2016,10088052.39,474000,566811149
9/21/2016,10088052.39,474000,566811149
9/22/2016,10088052.39,474000,566811149
9/23/2016,10088052.39,474000,566811149
9/24/2016,10088052.39,474000,566811149
9/25/2016,10088052.39,474000,566811149
9/26/2016,10088052.39,474000,566811149
9/27/2016,10088052.39,474000,566811149
9/28/2016,10088052.39,474000,566811149
9/29/2016,10088052.39,474000,566811149
9/30/2016,10088052.39,474000,566811149
10/1/2016,6199102.284,,537355788.8
10/2/2016,6199102.284,,537355788.8
10/3/2016,6199102.284,,537355788.8
10/4/2016,6199102.284,,537355788.8
10/5/2016,6199102.284,,537355788.8
10/6/2016,6199102.284,,537355788.8
10/7/2016,6199102.284,,537355788.8
10/8/2016,6199102.284,,537355788.8
10/9/2016,6199102.284,,537355788.8
10/10/2016,6199102.284,,537355788.8
10/11/2016,6199102.284,,537355788.8
10/12/2016,6199102.284,,537355788.8
10/13/2016,6199102.284,,537355788.8
10/14/2016,6199102.284,,537355788.8
10/15/2016,6199102.284,,537355788.8
10/16/2016,6199102.284,,537355788.8
10/17/2016,6199102.284,,537355788.8
10/18/2016,6199102.284,,537355788.8
10/19/2016,6199102.284,,537355788.8
10/20/2016,6199102.284,,537355788.8
10/21/2016,6199102.284,,537355788.8
10/22/2016,6199102.284,,537355788.8
10/23/2016,6199102.284,,537355788.8
10/24/2016,6199102.284,,537355788.8
10/25/2016,6199102.284,,537355788.8
10/26/2016,6199102.284,,537355788.8
10/27/2016,6199102.284,,537355788.8
10/28/2016,6199102.284,,537355788.8
10/29/2016,6199102.284,,537355788.8
10/30/2016,6199102.284,,537355788.8
10/31/2016,6199102.284,,537355788.8
11/1/2016,6703290.385,,535200824.6
11/2/2016,6703290.385,,535200824.6
11/3/2016,6703290.385,,535200824.6
11/4/2016,6703290.385,,535200824.6
11/5/2016,6703290.385,,535200824.6
11/6/2016,6703290.385,,535200824.6
11/7/2016,6703290.385,,535200824.6
11/8/2016,6703290.385,,535200824.6
11/9/2016,6703290.385,,535200824.6
11/10/2016,6703290.385,,535200824.6
11/11/2016,6703290.385,,535200824.6
11/12/2016,6703290.385,,535200824.6
11/13/2016,6703290.385,,535200824.6
11/14/2016,6703290.385,,535200824.6
11/15/2016,6703290.385,,535200824.6
11/16/2016,6703290.385,,535200824.6
11/17/2016,6703290.385,,535200824.6
11/18/2016,6703290.385,,535200824.6
11/19/2016,6703290.385,,535200824.6
11/20/2016,6703290.385,,535200824.6
11/21/2016,6703290.385,,535200824.6
11/22/2016,6703290.385,,535200824.6
11/23/2016,6703290.385,,535200824.6
11/24/2016,6703290.385,,535200824.6
11/25/2016,6703290.385,,535200824.6
11/26/2016,6703290.385,,535200824.6
11/27/2016,6703290.385,,535200824.6
11/28/2016,6703290.385,,535200824.6
11/29/2016,6703290.385,,535200824.6
11/30/2016,6703290.385,,535200824.6
12/1/2016,4608582.506,,487443348.4
12/2/2016,4608582.506,,487443348.4
12/3/2016,4608582.506,,487443348.4
12/4/2016,4608582.506,,487443348.4
12/5/2016,4608582.506,,487443348.4
12/6/2016,4608582.506,,487443348.4
12/7/2016,4608582.506,,487443348.4
12/8/2016,4608582.506,,487443348.4
12/9/2016,4608582.506,,487443348.4
12/10/2016,4608582.506,,487443348.4
12/11/2016,4608582.506,,487443348.4
12/12/2016,4608582.506,,487443348.4
12/13/2016,4608582.506,,487443348.4
12/14/2016,4608582.506,,487443348.4
12/15/2016,4608582.506,,487443348.4
12/16/2016,4608582.506,,487443348.4
12/17/2016,4608582.506,,487443348.4
12/18/2016,4608582.506,,487443348.4
12/19/2016,4608582.506,,487443348.4
12/20/2016,4608582.506,,487443348.4
12/21/2016,4608582.506,,487443348.4
12/22/2016,4608582.506,,487443348.4
12/23/2016,4608582.506,,487443348.4
12/24/2016,4608582.506,,487443348.4
12/25/2016,4608582.506,,487443348.4
12/26/2016,4608582.506,,487443348.4
12/27/2016,4608582.506,,487443348.4
12/28/2016,4608582.506,,487443348.4
12/29/2016,4608582.506,,487443348.4
12/30/2016,4608582.506,,487443348.4
12/31/2016,4608582.506,,487443348.4
1/1/2017,5203205.189,,387130325
1/2/2017,5203205.189,,387130325
1/3/2017,5203205.189,,387130325
1/4/2017,5203205.189,,387130325
1/5/2017,5203205.189,,387130325
1/6/2017,5203205.189,,387130325
1/7/2017,5203205.189,,387130325
1/8/2017,5203205.189,,387130325
1/9/2017,5203205.189,,387130325
1/10/2017,5203205.189,,387130325
1/11/2017,5203205.189,,387130325
1/12/2017,5203205.189,,387130325
1/13/2017,5203205.189,,387130325
1/14/2017,5203205.189,,387130325
1/15/2017,5203205.189,,387130325
1/16/2017,5203205.189,,387130325
1/17/2017,5203205.189,,387130325
1/18/2017,5203205.189,,387130325
1/19/2017,5203205.189,,387130325
1/20/2017,5203205.189,,387130325
1/21/2017,5203205.189,,387130325
1/22/2017,5203205.189,,387130325
1/23/2017,5203205.189,,387130325
1/24/2017,5203205.189,,387130325
1/25/2017,5203205.189,,387130325
1/26/2017,5203205.189,,387130325
1/27/2017,5203205.189,,387130325
